date,scientist,rep,primary,secondary,2_dose,vial,day,status,alive3,average 0 hour,average 10 hour
7/1/21,Abby,IV,PBS,P.rett,0.1,9,7,0,TRUE,3138,559000
7/1/21,Abby,IV,PBS,P.rett,0.1,9,7,0,TRUE,3138,559000
7/1/21,Abby,IV,PBS,P.rett,1,10,1,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,10,1,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,10,1,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,10,1,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,10,1,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,10,1,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,10,1,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,10,7,0,TRUE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,11,1,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,11,1,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,11,1,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,11,1,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,11,1,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,11,1,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,11,1,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,12,1,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,12,1,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,12,1,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,12,1,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,12,1,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,12,2,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,12,2,1,FALSE,11481,5501666.667
7/1/21,Abby,IV,PBS,P.rett,1,12,5,1,TRUE,11481,5501666.667
7/1/21,Abby,IV,E.fae,P.rett,0.01,16,1,1,FALSE,208,15027.25
7/1/21,Abby,IV,E.fae,P.rett,0.01,16,2,1,FALSE,208,15027.25
7/1/21,Abby,IV,E.fae,P.rett,0.01,16,2,1,FALSE,208,15027.25
7/1/21,Abby,IV,E.fae,P.rett,0.01,16,7,0,TRUE,208,15027.25
7/1/21,Abby,IV,E.fae,P.rett,0.01,16,7,0,TRUE,208,15027.25
7/1/21,Abby,IV,E.fae,P.rett,0.01,17,2,1,FALSE,208,15027.25
7/1/21,Abby,IV,E.fae,P.rett,0.01,17,2,1,FALSE,208,15027.25
7/1/21,Abby,IV,E.fae,P.rett,0.01,17,6,1,TRUE,208,15027.25
7/1/21,Abby,IV,E.fae,P.rett,0.01,17,7,0,TRUE,208,15027.25
7/1/21,Abby,IV,E.fae,P.rett,0.01,18,1,1,FALSE,208,15027.25
7/1/21,Abby,IV,E.fae,P.rett,0.01,18,2,1,FALSE,208,15027.25
7/1/21,Abby,IV,E.fae,P.rett,0.01,18,2,1,FALSE,208,15027.25
7/1/21,Abby,IV,E.fae,P.rett,0.01,18,3,1,FALSE,208,15027.25
7/1/21,Abby,IV,E.fae,P.rett,0.01,18,5,1,TRUE,208,15027.25
7/1/21,Abby,IV,E.fae,P.rett,0.1,19,7,1,TRUE,2537,659250
7/1/21,Abby,IV,E.fae,P.rett,0.1,19,7,0,TRUE,2537,659250
7/1/21,Abby,IV,E.fae,P.rett,0.1,19,7,0,TRUE,2537,659250
7/1/21,Abby,IV,E.fae,P.rett,0.1,19,7,0,TRUE,2537,659250
7/1/21,Abby,IV,E.fae,P.rett,0.1,19,7,0,TRUE,2537,659250
7/1/21,Abby,IV,E.fae,P.rett,0.1,19,7,0,TRUE,2537,659250
7/1/21,Abby,IV,E.fae,P.rett,0.1,19,7,0,TRUE,2537,659250
7/1/21,Abby,IV,E.fae,P.rett,0.1,19,7,0,TRUE,2537,659250
7/1/21,Abby,IV,E.fae,P.rett,0.1,20,1,1,FALSE,2537,659250
7/1/21,Abby,IV,E.fae,P.rett,0.1,20,1,1,FALSE,2537,659250
7/1/21,Abby,IV,E.fae,P.rett,0.1,20,4,1,TRUE,2537,659250
7/1/21,Abby,IV,E.fae,P.rett,0.1,20,4,1,TRUE,2537,659250
7/1/21,Abby,IV,E.fae,P.rett,0.1,20,5,1,TRUE,2537,659250
7/1/21,Abby,IV,E.fae,P.rett,0.1,20,7,0,TRUE,2537,659250
7/1/21,Abby,IV,E.fae,P.rett,0.1,21,2,1,FALSE,2537,659250
7/1/21,Abby,IV,E.fae,P.rett,0.1,21,6,1,TRUE,2537,659250
7/1/21,Abby,IV,E.fae,P.rett,0.1,21,7,0,TRUE,2537,659250
7/1/21,Abby,IV,E.fae,P.rett,1,22,1,1,FALSE,11021,4810000
7/1/21,Abby,IV,E.fae,P.rett,1,22,1,1,FALSE,11021,4810000
7/1/21,Abby,IV,E.fae,P.rett,1,22,1,1,FALSE,11021,4810000
7/1/21,Abby,IV,E.fae,P.rett,1,22,1,1,FALSE,11021,4810000
7/1/21,Abby,IV,E.fae,P.rett,1,22,2,1,FALSE,11021,4810000
7/1/21,Abby,IV,E.fae,P.rett,1,22,2,1,FALSE,11021,4810000
7/1/21,Abby,IV,E.fae,P.rett,1,22,7,0,TRUE,11021,4810000
7/1/21,Abby,IV,E.fae,P.rett,1,22,7,0,TRUE,11021,4810000
7/1/21,Abby,IV,E.fae,P.rett,1,23,1,1,FALSE,11021,4810000
7/1/21,Abby,IV,E.fae,P.rett,1,23,1,1,FALSE,11021,4810000
7/1/21,Abby,IV,E.fae,P.rett,1,23,1,1,FALSE,11021,4810000
7/1/21,Abby,IV,E.fae,P.rett,1,23,1,1,FALSE,11021,4810000
7/1/21,Abby,IV,E.fae,P.rett,1,23,1,1,FALSE,11021,4810000
7/1/21,Abby,IV,E.fae,P.rett,1,23,7,0,TRUE,11021,4810000
7/3/19,Abby,V,PBS,P.rett,0.01,4,1,1,FALSE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,4,2,1,FALSE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,4,4,1,TRUE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,4,4,1,TRUE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,4,4,1,TRUE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,4,5,1,TRUE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,4,7,0,TRUE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,5,1,1,FALSE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,5,1,1,FALSE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,5,1,1,FALSE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,5,1,1,FALSE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,5,2,1,FALSE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,5,4,1,TRUE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,6,1,1,FALSE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,6,1,1,FALSE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,6,1,1,FALSE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,6,1,1,FALSE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,6,2,1,FALSE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,6,2,1,FALSE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,6,2,1,FALSE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.01,6,3,1,FALSE,336,16249.5
7/3/19,Abby,V,PBS,P.rett,0.1,7,1,1,FALSE,2272,9606000
7/3/19,Abby,V,PBS,P.rett,0.1,7,1,1,FALSE,2272,9606000
7/3/19,Abby,V,PBS,P.rett,0.1,7,1,1,FALSE,2272,9606000
7/3/19,Abby,V,PBS,P.rett,0.1,7,2,1,FALSE,2272,9606000
7/3/19,Abby,V,PBS,P.rett,0.1,7,3,1,FALSE,2272,9606000
7/3/19,Abby,V,PBS,P.rett,0.1,8,1,1,FALSE,2272,9606000
7/3/19,Abby,V,PBS,P.rett,0.1,8,1,1,FALSE,2272,9606000
7/3/19,Abby,V,PBS,P.rett,0.1,8,1,1,FALSE,2272,9606000
7/3/19,Abby,V,PBS,P.rett,0.1,8,1,1,FALSE,2272,9606000
7/3/19,Abby,V,PBS,P.rett,0.1,8,1,1,FALSE,2272,9606000
7/3/19,Abby,V,PBS,P.rett,0.1,8,1,1,FALSE,2272,9606000
7/3/19,Abby,V,PBS,P.rett,0.1,8,4,1,TRUE,2272,9606000
7/3/19,Abby,V,PBS,P.rett,0.1,9,1,1,FALSE,2272,9606000
7/3/19,Abby,V,PBS,P.rett,0.1,9,1,1,FALSE,2272,9606000
7/3/19,Abby,V,PBS,P.rett,0.1,9,1,1,FALSE,2272,9606000
7/3/19,Abby,V,PBS,P.rett,0.1,9,1,1,FALSE,2272,9606000
7/3/19,Abby,V,PBS,P.rett,0.1,9,2,1,FALSE,2272,9606000
7/3/19,Abby,V,PBS,P.rett,1,10,1,1,FALSE,9259,46850000
7/3/19,Abby,V,PBS,P.rett,1,10,1,1,FALSE,9259,46850000
7/3/19,Abby,V,PBS,P.rett,1,10,1,1,FALSE,9259,46850000
7/3/19,Abby,V,PBS,P.rett,1,10,1,1,FALSE,9259,46850000
7/3/19,Abby,V,PBS,P.rett,1,10,1,1,FALSE,9259,46850000
7/3/19,Abby,V,PBS,P.rett,1,10,1,1,FALSE,9259,46850000
7/3/19,Abby,V,PBS,P.rett,1,10,1,1,FALSE,9259,46850000
7/3/19,Abby,V,PBS,P.rett,1,10,1,1,FALSE,9259,46850000
7/3/19,Abby,V,PBS,P.rett,1,11,1,1,FALSE,9259,46850000
7/3/19,Abby,V,PBS,P.rett,1,11,1,1,FALSE,9259,46850000
7/3/19,Abby,V,PBS,P.rett,1,11,1,1,FALSE,9259,46850000
7/3/19,Abby,V,PBS,P.rett,1,11,1,1,FALSE,9259,46850000
7/3/19,Abby,V,PBS,P.rett,1,11,1,1,FALSE,9259,46850000
7/3/19,Abby,V,PBS,P.rett,1,11,1,1,FALSE,9259,46850000
7/3/19,Abby,V,PBS,P.rett,1,11,1,1,FALSE,9259,46850000
7/3/19,Abby,V,E.fae,P.rett,0.01,16,1,1,FALSE,336,15879.25
7/3/19,Abby,V,E.fae,P.rett,0.01,16,1,1,FALSE,336,15879.25
7/3/19,Abby,V,E.fae,P.rett,0.01,16,2,1,FALSE,336,15879.25
7/3/19,Abby,V,E.fae,P.rett,0.01,16,7,0,TRUE,336,15879.25
7/3/19,Abby,V,E.fae,P.rett,0.01,16,7,0,TRUE,336,15879.25
7/3/19,Abby,V,E.fae,P.rett,0.01,17,1,1,FALSE,336,15879.25
7/3/19,Abby,V,E.fae,P.rett,0.01,17,1,1,FALSE,336,15879.25
7/3/19,Abby,V,E.fae,P.rett,0.01,17,1,1,FALSE,336,15879.25
7/3/19,Abby,V,E.fae,P.rett,0.01,17,2,1,FALSE,336,15879.25
7/3/19,Abby,V,E.fae,P.rett,0.01,17,3,1,FALSE,336,15879.25
7/3/19,Abby,V,E.fae,P.rett,0.01,17,7,1,TRUE,336,15879.25
7/3/19,Abby,V,E.fae,P.rett,0.01,17,7,0,TRUE,336,15879.25
7/3/19,Abby,V,E.fae,P.rett,0.1,19,1,1,FALSE,2272,6373333.333
7/3/19,Abby,V,E.fae,P.rett,0.1,19,1,1,FALSE,2272,6373333.333
7/3/19,Abby,V,E.fae,P.rett,0.1,19,1,1,FALSE,2272,6373333.333
7/3/19,Abby,V,E.fae,P.rett,0.1,19,2,1,FALSE,2272,6373333.333
7/3/19,Abby,V,E.fae,P.rett,0.1,19,7,0,TRUE,2272,6373333.333
7/3/19,Abby,V,E.fae,P.rett,0.1,20,2,1,FALSE,2272,6373333.333
7/3/19,Abby,V,E.fae,P.rett,0.1,20,2,1,FALSE,2272,6373333.333
7/3/19,Abby,V,E.fae,P.rett,0.1,20,2,1,FALSE,2272,6373333.333
7/3/19,Abby,V,E.fae,P.rett,0.1,20,4,1,TRUE,2272,6373333.333
7/3/19,Abby,V,E.fae,P.rett,1,22,1,1,FALSE,9259,40800000
7/3/19,Abby,V,E.fae,P.rett,1,22,1,1,FALSE,9259,40800000
7/3/19,Abby,V,E.fae,P.rett,1,22,1,1,FALSE,9259,40800000
7/3/19,Abby,V,E.fae,P.rett,1,22,1,1,FALSE,9259,40800000
7/3/19,Abby,V,E.fae,P.rett,1,22,1,1,FALSE,9259,40800000
7/3/19,Abby,V,E.fae,P.rett,1,22,1,1,FALSE,9259,40800000
7/3/19,Abby,V,E.fae,P.rett,1,22,7,0,TRUE,9259,40800000
6/14/21,Abby,I,PBS,P.rett,0.01,1,1,1,FALSE,640.2131825,975.9559469
6/14/21,Abby,I,PBS,P.rett,0.01,1,7,1,TRUE,640.2131825,975.9559469
6/14/21,Abby,I,PBS,P.rett,0.01,1,7,0,TRUE,640.2131825,975.9559469
6/14/21,Abby,I,PBS,P.rett,0.01,1,7,0,TRUE,640.2131825,975.9559469
6/14/21,Abby,I,PBS,P.rett,0.01,1,7,0,TRUE,640.2131825,975.9559469
6/14/21,Abby,I,PBS,P.rett,0.01,2,1,1,FALSE,640.2131825,975.9559469
6/14/21,Abby,I,PBS,P.rett,0.01,2,1,1,FALSE,640.2131825,975.9559469
6/14/21,Abby,I,PBS,P.rett,0.01,2,1,1,FALSE,640.2131825,975.9559469
6/14/21,Abby,I,PBS,P.rett,0.01,2,7,0,TRUE,640.2131825,975.9559469
6/14/21,Abby,I,PBS,P.rett,0.01,2,7,0,TRUE,640.2131825,975.9559469
6/14/21,Abby,I,PBS,P.rett,0.01,3,1,1,FALSE,640.2131825,975.9559469
6/14/21,Abby,I,PBS,P.rett,0.01,3,1,1,FALSE,640.2131825,975.9559469
6/14/21,Abby,I,PBS,P.rett,0.01,3,1,1,FALSE,640.2131825,975.9559469
6/14/21,Abby,I,PBS,P.rett,0.01,3,1,1,FALSE,640.2131825,975.9559469
6/14/21,Abby,I,PBS,P.rett,0.01,3,7,0,TRUE,640.2131825,975.9559469
6/14/21,Abby,I,PBS,P.rett,0.1,4,1,1,FALSE,1126.56913,46472.57278
6/14/21,Abby,I,PBS,P.rett,0.1,4,4,1,TRUE,1126.56913,46472.57278
6/14/21,Abby,I,PBS,P.rett,0.1,4,7,0,TRUE,1126.56913,46472.57278
6/14/21,Abby,I,PBS,P.rett,0.1,4,7,0,TRUE,1126.56913,46472.57278
6/14/21,Abby,I,PBS,P.rett,0.1,4,7,0,TRUE,1126.56913,46472.57278
6/14/21,Abby,I,PBS,P.rett,0.1,5,1,1,FALSE,1126.56913,46472.57278
6/14/21,Abby,I,PBS,P.rett,0.1,5,1,1,FALSE,1126.56913,46472.57278
6/14/21,Abby,I,PBS,P.rett,0.1,5,1,1,FALSE,1126.56913,46472.57278
6/14/21,Abby,I,PBS,P.rett,0.1,5,7,0,TRUE,1126.56913,46472.57278
6/14/21,Abby,I,PBS,P.rett,0.1,6,1,1,FALSE,1126.56913,46472.57278
6/14/21,Abby,I,PBS,P.rett,0.1,6,2,1,FALSE,1126.56913,46472.57278
6/14/21,Abby,I,PBS,P.rett,0.1,6,7,0,TRUE,1126.56913,46472.57278
6/14/21,Abby,I,PBS,P.rett,0.1,6,7,0,TRUE,1126.56913,46472.57278
6/14/21,Abby,I,PBS,P.rett,0.1,6,7,0,TRUE,1126.56913,46472.57278
6/14/21,Abby,I,PBS,P.rett,1,7,1,1,FALSE,1675.393646,293197.1443
6/14/21,Abby,I,PBS,P.rett,1,7,1,1,FALSE,1675.393646,293197.1443
6/14/21,Abby,I,PBS,P.rett,1,7,1,1,FALSE,1675.393646,293197.1443
6/14/21,Abby,I,PBS,P.rett,1,7,1,1,FALSE,1675.393646,293197.1443
6/14/21,Abby,I,PBS,P.rett,1,7,1,1,FALSE,1675.393646,293197.1443
6/14/21,Abby,I,PBS,P.rett,1,8,1,1,FALSE,1675.393646,293197.1443
6/14/21,Abby,I,PBS,P.rett,1,8,1,1,FALSE,1675.393646,293197.1443
6/14/21,Abby,I,PBS,P.rett,1,8,1,1,FALSE,1675.393646,293197.1443
6/14/21,Abby,I,PBS,P.rett,1,8,1,1,FALSE,1675.393646,293197.1443
6/14/21,Abby,I,PBS,P.rett,1,8,1,1,FALSE,1675.393646,293197.1443
6/14/21,Abby,I,PBS,P.rett,1,8,1,1,FALSE,1675.393646,293197.1443
6/14/21,Abby,I,PBS,P.rett,1,9,1,1,FALSE,1675.393646,293197.1443
6/14/21,Abby,I,PBS,P.rett,1,9,1,1,FALSE,1675.393646,293197.1443
6/14/21,Abby,I,PBS,P.rett,1,9,1,1,FALSE,1675.393646,293197.1443
6/14/21,Abby,I,PBS,P.rett,1,9,1,1,FALSE,1675.393646,293197.1443
6/14/21,Abby,I,PBS,P.rett,1,9,1,1,FALSE,1675.393646,293197.1443
6/14/21,Abby,I,PBS,P.rett,1,9,1,1,FALSE,1675.393646,293197.1443
6/14/21,Abby,I,PBS,P.rett,2,10,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,PBS,P.rett,2,10,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,PBS,P.rett,2,10,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,PBS,P.rett,2,10,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,PBS,P.rett,2,10,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,PBS,P.rett,2,10,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,PBS,P.rett,2,11,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,PBS,P.rett,2,11,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,PBS,P.rett,2,11,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,PBS,P.rett,2,11,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,PBS,P.rett,2,11,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,PBS,P.rett,2,11,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,PBS,P.rett,2,12,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,PBS,P.rett,2,12,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,PBS,P.rett,2,12,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,PBS,P.rett,2,12,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,PBS,P.rett,2,12,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,PBS,P.rett,2,12,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,PBS,P.rett,2,12,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,PBS,P.rett,2,12,1,1,FALSE,3775.709223,2605992.74
6/14/21,Abby,I,S.M,P.rett,0.01,13,1,1,FALSE,257.9348877,1243.067616
6/14/21,Abby,I,S.M,P.rett,0.01,13,7,0,TRUE,257.9348877,1243.067616
6/14/21,Abby,I,S.M,P.rett,0.01,13,7,0,TRUE,257.9348877,1243.067616
6/14/21,Abby,I,S.M,P.rett,0.01,13,7,0,TRUE,257.9348877,1243.067616
6/14/21,Abby,I,S.M,P.rett,0.01,13,7,0,TRUE,257.9348877,1243.067616
6/14/21,Abby,I,S.M,P.rett,0.01,13,7,0,TRUE,257.9348877,1243.067616
6/14/21,Abby,I,S.M,P.rett,0.01,14,1,1,FALSE,257.9348877,1243.067616
6/14/21,Abby,I,S.M,P.rett,0.01,14,7,0,TRUE,257.9348877,1243.067616
6/14/21,Abby,I,S.M,P.rett,0.01,14,7,0,TRUE,257.9348877,1243.067616
6/14/21,Abby,I,S.M,P.rett,0.01,14,7,0,TRUE,257.9348877,1243.067616
6/14/21,Abby,I,S.M,P.rett,0.01,14,7,0,TRUE,257.9348877,1243.067616
6/14/21,Abby,I,S.M,P.rett,0.01,15,1,1,FALSE,257.9348877,1243.067616
6/14/21,Abby,I,S.M,P.rett,0.01,15,7,1,TRUE,257.9348877,1243.067616
6/14/21,Abby,I,S.M,P.rett,0.01,15,7,0,TRUE,257.9348877,1243.067616
6/14/21,Abby,I,S.M,P.rett,0.01,15,7,0,TRUE,257.9348877,1243.067616
6/14/21,Abby,I,S.M,P.rett,0.1,16,7,0,TRUE,955.9098253,5797.703315
6/14/21,Abby,I,S.M,P.rett,0.1,16,7,0,TRUE,955.9098253,5797.703315
6/14/21,Abby,I,S.M,P.rett,0.1,16,7,0,TRUE,955.9098253,5797.703315
6/14/21,Abby,I,S.M,P.rett,0.1,16,7,0,TRUE,955.9098253,5797.703315
6/14/21,Abby,I,S.M,P.rett,0.1,16,7,0,TRUE,955.9098253,5797.703315
6/14/21,Abby,I,S.M,P.rett,0.1,17,7,0,TRUE,955.9098253,5797.703315
6/14/21,Abby,I,S.M,P.rett,0.1,17,7,0,TRUE,955.9098253,5797.703315
6/14/21,Abby,I,S.M,P.rett,0.1,17,7,0,TRUE,955.9098253,5797.703315
6/14/21,Abby,I,S.M,P.rett,0.1,17,7,0,TRUE,955.9098253,5797.703315
6/14/21,Abby,I,S.M,P.rett,0.1,17,7,0,TRUE,955.9098253,5797.703315
6/14/21,Abby,I,S.M,P.rett,0.1,17,7,0,TRUE,955.9098253,5797.703315
6/14/21,Abby,I,S.M,P.rett,0.1,18,7,0,TRUE,955.9098253,5797.703315
6/14/21,Abby,I,S.M,P.rett,0.1,18,7,0,TRUE,955.9098253,5797.703315
6/14/21,Abby,I,S.M,P.rett,0.1,18,7,0,TRUE,955.9098253,5797.703315
6/14/21,Abby,I,S.M,P.rett,0.1,18,7,0,TRUE,955.9098253,5797.703315
6/14/21,Abby,I,S.M,P.rett,0.1,18,7,0,TRUE,955.9098253,5797.703315
6/14/21,Abby,I,S.M,P.rett,0.1,18,7,0,TRUE,955.9098253,5797.703315
6/14/21,Abby,I,S.M,P.rett,0.1,18,7,0,TRUE,955.9098253,5797.703315
6/14/21,Abby,I,S.M,P.rett,0.1,18,7,0,TRUE,955.9098253,5797.703315
6/14/21,Abby,I,S.M,P.rett,1,19,4,1,TRUE,6523.841976,5714.233398
6/14/21,Abby,I,S.M,P.rett,1,19,7,1,TRUE,6523.841976,5714.233398
6/14/21,Abby,I,S.M,P.rett,1,19,7,0,TRUE,6523.841976,5714.233398
6/14/21,Abby,I,S.M,P.rett,1,19,7,0,TRUE,6523.841976,5714.233398
6/14/21,Abby,I,S.M,P.rett,1,19,7,0,TRUE,6523.841976,5714.233398
6/14/21,Abby,I,S.M,P.rett,1,19,7,0,TRUE,6523.841976,5714.233398
6/14/21,Abby,I,S.M,P.rett,1,20,7,0,TRUE,6523.841976,5714.233398
6/14/21,Abby,I,S.M,P.rett,1,20,7,0,TRUE,6523.841976,5714.233398
6/14/21,Abby,I,S.M,P.rett,1,20,7,0,TRUE,6523.841976,5714.233398
6/14/21,Abby,I,S.M,P.rett,1,20,7,0,TRUE,6523.841976,5714.233398
6/14/21,Abby,I,S.M,P.rett,1,20,7,0,TRUE,6523.841976,5714.233398
6/14/21,Abby,I,S.M,P.rett,1,20,7,0,TRUE,6523.841976,5714.233398
6/14/21,Abby,I,S.M,P.rett,1,21,2,1,FALSE,6523.841976,5714.233398
6/14/21,Abby,I,S.M,P.rett,1,21,7,0,TRUE,6523.841976,5714.233398
6/14/21,Abby,I,S.M,P.rett,1,21,7,0,TRUE,6523.841976,5714.233398
6/14/21,Abby,I,S.M,P.rett,1,21,7,0,TRUE,6523.841976,5714.233398
6/14/21,Abby,I,S.M,P.rett,1,21,7,0,TRUE,6523.841976,5714.233398
6/14/21,Abby,I,S.M,P.rett,2,22,1,1,FALSE,7812.487848,4925.815234
6/14/21,Abby,I,S.M,P.rett,2,22,5,1,TRUE,7812.487848,4925.815234
6/14/21,Abby,I,S.M,P.rett,2,22,7,0,TRUE,7812.487848,4925.815234
6/14/21,Abby,I,S.M,P.rett,2,22,7,0,TRUE,7812.487848,4925.815234
6/14/21,Abby,I,S.M,P.rett,2,22,7,0,TRUE,7812.487848,4925.815234
6/14/21,Abby,I,S.M,P.rett,2,23,1,1,FALSE,7812.487848,4925.815234
6/14/21,Abby,I,S.M,P.rett,2,23,7,0,TRUE,7812.487848,4925.815234
6/14/21,Abby,I,S.M,P.rett,2,23,7,0,TRUE,7812.487848,4925.815234
6/14/21,Abby,I,S.M,P.rett,2,23,7,0,TRUE,7812.487848,4925.815234
6/14/21,Abby,I,S.M,P.rett,2,23,7,0,TRUE,7812.487848,4925.815234
6/14/21,Abby,I,S.M,P.rett,2,23,7,0,TRUE,7812.487848,4925.815234
6/14/21,Abby,I,S.M,P.rett,2,24,1,1,FALSE,7812.487848,4925.815234
6/14/21,Abby,I,S.M,P.rett,2,24,3,1,FALSE,7812.487848,4925.815234
6/14/21,Abby,I,S.M,P.rett,2,24,7,0,TRUE,7812.487848,4925.815234
6/14/21,Abby,I,S.M,P.rett,2,24,7,0,TRUE,7812.487848,4925.815234
6/14/21,Abby,I,S.M,P.rett,2,24,7,0,TRUE,7812.487848,4925.815234
6/14/21,Abby,I,S.M,P.rett,2,24,7,0,TRUE,7812.487848,4925.815234
6/14/21,Abby,I,S.M,P.rett,2,24,7,0,TRUE,7812.487848,4925.815234
6/17/21,Abby,II,PBS,P.rett,0.01,1,1,1,FALSE,202.732588,22168.53274
6/17/21,Abby,II,PBS,P.rett,0.01,1,2,1,FALSE,202.732588,22168.53274
6/17/21,Abby,II,PBS,P.rett,0.01,1,2,1,FALSE,202.732588,22168.53274
6/17/21,Abby,II,PBS,P.rett,0.01,1,5,1,TRUE,202.732588,22168.53274
6/17/21,Abby,II,PBS,P.rett,0.01,1,7,0,TRUE,202.732588,22168.53274
6/17/21,Abby,II,PBS,P.rett,0.01,2,1,1,FALSE,202.732588,22168.53274
6/17/21,Abby,II,PBS,P.rett,0.01,2,1,1,FALSE,202.732588,22168.53274
6/17/21,Abby,II,PBS,P.rett,0.01,2,2,1,FALSE,202.732588,22168.53274
6/17/21,Abby,II,PBS,P.rett,0.01,2,7,0,TRUE,202.732588,22168.53274
6/17/21,Abby,II,PBS,P.rett,0.01,2,7,0,TRUE,202.732588,22168.53274
6/17/21,Abby,II,PBS,P.rett,0.01,2,7,0,TRUE,202.732588,22168.53274
6/17/21,Abby,II,PBS,P.rett,0.01,3,1,1,FALSE,202.732588,22168.53274
6/17/21,Abby,II,PBS,P.rett,0.01,3,2,1,FALSE,202.732588,22168.53274
6/17/21,Abby,II,PBS,P.rett,0.01,3,3,1,FALSE,202.732588,22168.53274
6/17/21,Abby,II,PBS,P.rett,0.01,3,7,0,TRUE,202.732588,22168.53274
6/17/21,Abby,II,PBS,P.rett,0.1,4,1,1,FALSE,832.0118022,84348.62856
6/17/21,Abby,II,PBS,P.rett,0.1,4,2,1,FALSE,832.0118022,84348.62856
6/17/21,Abby,II,PBS,P.rett,0.1,4,2,1,FALSE,832.0118022,84348.62856
6/17/21,Abby,II,PBS,P.rett,0.1,4,7,0,TRUE,832.0118022,84348.62856
6/17/21,Abby,II,PBS,P.rett,0.1,4,7,0,TRUE,832.0118022,84348.62856
6/17/21,Abby,II,PBS,P.rett,0.1,4,7,0,TRUE,832.0118022,84348.62856
6/17/21,Abby,II,PBS,P.rett,0.1,5,1,1,FALSE,832.0118022,84348.62856
