date,scientist,rep,primary,primary_dose,secondary,secondary_dose,condition,vial,day,status
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.416667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.083333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.083333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.416667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.083333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.416667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.416667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.666667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.416667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.083333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.083333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.166667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.416667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,6,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.166667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.416667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.666667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.083333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.416667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.416667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.666667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.833333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,9,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.416667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.416667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,1,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.416667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.416667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.666667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.666667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.833333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,11,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.666667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.75,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.75,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.75,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.75,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,12,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.416667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.416667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.666667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.833333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,13,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,13,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,13,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,13,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,13,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.416667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.666667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,14,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,14,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,14,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,15,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,15,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,15,1.666667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,15,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,15,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,15,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,0.1,P.snee,0.01,S.m 0.1,15,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,16,1.166667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,16,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,16,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,16,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,16,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,16,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,16,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,16,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,16,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,16,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,17,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,17,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,17,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,17,2,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,17,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,17,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,17,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,17,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,17,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,17,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,18,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,18,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,18,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,18,1.75,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,18,1.75,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,18,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,18,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,18,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,18,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,18,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,19,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,19,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,19,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,19,1.666667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,19,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,19,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,19,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,19,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,19,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,19,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,20,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,20,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,20,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,20,1.833333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,20,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,20,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,1,P.snee,0.01,S.m 1,20,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,21,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,21,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,21,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,21,1.75,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,21,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,21,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,21,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,21,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,21,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,21,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,22,0.833333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,22,0.833333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,22,1.083333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,22,1.166667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,22,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,22,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,22,1.833333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,22,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,22,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,22,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,23,1.083333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,23,1.166667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,23,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,23,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,23,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,23,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,23,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,23,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,23,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,23,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,24,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,24,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,24,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,24,1.583333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,24,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,24,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,24,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,24,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,24,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,24,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,25,0.833333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,25,1,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,25,1.166667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,25,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,25,1.333333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,25,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,25,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,25,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,25,1.666667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,25,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,26,0.833333,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,26,0.916667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,26,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,26,1.25,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,26,1.416667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,26,1.5,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,26,1.666667,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,26,1.75,1
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,26,2,0
6/20/2021,Abby,Summer 2021 exp 4,S.m,2,P.snee,0.01,S.m 2,26,2,0
